txn_id,merchant_id,cardholder_id,amount,status,txn_date,refund_flag,decline_reason
586,352,1802,32.19,completed,2023-10-12,0,
587,226,862,74.88,completed,2023-10-12,0,
588,269,940,24.69,completed,2023-10-12,0,
589,27,419,7.18,completed,2023-10-12,0,
590,305,1311,27.78,completed,2023-10-12,0,
591,473,1995,7.25,completed,2023-10-12,0,
592,387,686,28.5,completed,2023-10-12,0,
593,211,1008,18.82,completed,2023-10-12,0,
594,412,395,55.65,completed,2023-10-12,0,
595,412,822,16.3,completed,2023-10-12,0,
596,463,402,58.35,completed,2023-10-12,0,
597,213,1076,17.13,failed,2023-10-12,0,merchant_limit_exceeded
598,195,384,23.36,completed,2023-10-12,0,
599,92,1366,26.84,completed,2023-10-12,0,
600,37,1139,13.32,completed,2023-10-12,0,
601,294,1202,92.64,completed,2023-10-12,0,
602,303,453,65.32,completed,2023-10-12,0,
603,332,1647,23.57,completed,2023-10-12,0,
604,172,988,16.68,completed,2023-10-12,0,
605,124,1300,13.35,completed,2023-10-12,0,
606,237,546,72.35,completed,2023-10-12,0,
607,197,349,126.34,completed,2023-10-12,0,
608,322,769,65.42,completed,2023-10-12,0,
609,85,609,12.3,completed,2023-10-12,0,
610,330,1467,17.63,completed,2023-10-12,0,
611,197,147,102.07,completed,2023-10-12,0,
612,138,912,59.19,completed,2023-10-12,0,
613,209,250,42.82,completed,2023-10-12,0,
614,479,738,15.09,completed,2023-10-13,0,
615,298,1773,30.84,completed,2023-10-13,0,
616,358,350,31.89,completed,2023-10-13,0,
617,467,1909,21.13,completed,2023-10-13,0,
618,15,367,14.64,completed,2023-10-13,0,
619,64,851,200.25,completed,2023-10-13,0,
620,258,320,84.39,completed,2023-10-13,0,
621,15,965,80.88,completed,2023-10-13,0,
622,429,530,32.6,completed,2023-10-13,0,
623,453,1434,19.48,completed,2023-10-13,0,
624,338,171,19.66,completed,2023-10-13,0,
625,82,926,50.15,completed,2023-10-13,0,
626,290,639,26.11,completed,2023-10-13,0,
627,359,547,52.15,completed,2023-10-13,0,
628,446,1797,33.18,completed,2023-10-13,0,
629,456,1690,21.61,completed,2023-10-13,0,
630,290,574,71.37,completed,2023-10-13,0,
631,310,1840,10.92,completed,2023-10-13,0,
632,465,1200,32.96,completed,2023-10-13,0,
633,488,579,16.56,completed,2023-10-13,0,
634,300,649,56.88,completed,2023-10-13,0,
635,42,1106,32.33,completed,2023-10-13,0,
636,344,841,41.37,failed,2023-10-13,0,processing_error
637,391,136,10.22,completed,2023-10-13,0,
638,38,345,169.65,completed,2023-10-13,0,
639,365,1860,44.2,failed,2023-10-13,0,merchant_limit_exceeded
640,121,1726,20.58,completed,2023-10-13,0,
641,225,796,12.02,completed,2023-10-13,0,
642,475,1671,23.37,completed,2023-10-13,0,
643,175,816,87.15,completed,2023-10-13,0,
644,336,1419,11.24,completed,2023-10-13,0,
645,488,1454,29.22,completed,2023-10-13,0,
646,486,904,27.23,completed,2023-10-13,0,
647,358,664,45.85,completed,2023-10-13,0,
648,350,253,28.57,completed,2023-10-13,0,
649,280,142,33.32,completed,2023-10-13,0,
650,160,642,21.55,completed,2023-10-13,0,
651,15,1715,128.58,completed,2023-10-13,0,
652,376,1748,61.47,completed,2023-10-13,0,
653,116,1037,100.59,completed,2023-10-13,0,
654,431,466,23.05,completed,2023-10-13,0,
655,221,369,10.01,completed,2023-10-13,0,
656,92,1319,31.96,completed,2023-10-14,0,
657,45,1847,39.19,completed,2023-10-14,0,
658,375,470,61.52,completed,2023-10-14,0,
659,256,297,58.6,completed,2023-10-14,0,
660,41,1316,11.37,completed,2023-10-14,0,
661,323,258,35.93,completed,2023-10-14,0,
662,440,1017,78.14,completed,2023-10-14,0,
663,130,1826,8.68,completed,2023-10-14,0,
664,224,1475,6.81,completed,2023-10-14,0,
665,117,724,27.2,completed,2023-10-14,0,
666,37,1031,16.1,completed,2023-10-14,0,
667,435,1629,10.86,completed,2023-10-14,0,
668,67,763,42.09,completed,2023-10-14,1,
669,368,652,109.44,completed,2023-10-14,0,
670,31,561,30.31,completed,2023-10-14,0,
671,219,1200,38.83,completed,2023-10-14,0,
672,384,72,13.53,completed,2023-10-14,0,
673,364,94,12.29,completed,2023-10-14,0,
674,73,1765,51.92,completed,2023-10-14,0,
675,450,668,11.54,completed,2023-10-14,0,
676,78,1095,6.55,completed,2023-10-14,0,
677,30,1245,14.21,completed,2023-10-14,0,
678,302,139,48.53,completed,2023-10-14,0,
679,452,417,9.53,completed,2023-10-14,0,
680,285,138,28.76,completed,2023-10-14,0,
681,58,1724,171.79,completed,2023-10-14,0,
682,268,1460,92.54,completed,2023-10-14,0,
683,55,1110,26.83,completed,2023-10-14,0,
684,391,364,57.55,completed,2023-10-14,0,
685,80,675,67.28,completed,2023-10-14,0,
686,179,858,21.96,completed,2023-10-14,0,
687,428,1606,32.02,completed,2023-10-14,0,
688,324,1941,53.83,completed,2023-10-14,0,
689,176,430,26.78,completed,2023-10-14,0,
690,141,813,12.72,completed,2023-10-14,0,
691,89,1151,25.7,completed,2023-10-14,0,
692,291,55,12.48,completed,2023-10-14,0,
693,214,1908,69.0,completed,2023-10-14,0,
694,324,988,52.27,completed,2023-10-14,0,
695,189,1272,71.82,completed,2023-10-14,0,
696,36,372,14.34,completed,2023-10-14,0,
697,36,654,8.61,failed,2023-10-14,0,insufficient_funds
698,460,1744,37.17,failed,2023-10-14,0,processing_error
699,499,1974,100.41,completed,2023-10-14,0,
700,384,1522,7.81,completed,2023-10-14,0,
701,491,378,141.54,completed,2023-10-14,0,
702,297,99,17.96,completed,2023-10-14,0,
703,143,433,92.51,completed,2023-10-14,0,
704,138,1207,17.4,completed,2023-10-14,1,
705,69,1409,27.77,completed,2023-10-14,0,
706,491,1619,22.93,completed,2023-10-14,0,
707,425,1555,27.08,completed,2023-10-14,0,
708,163,1036,18.78,completed,2023-10-14,0,
709,448,1271,23.88,completed,2023-10-14,0,
710,9,1539,15.25,completed,2023-10-14,0,
711,47,1005,57.69,completed,2023-10-15,0,
712,113,450,54.96,completed,2023-10-15,1,
713,224,1699,104.57,completed,2023-10-15,0,
714,259,271,58.97,completed,2023-10-15,0,
715,129,1724,50.41,completed,2023-10-15,0,
716,374,1722,17.92,completed,2023-10-15,0,
717,217,1953,65.34,completed,2023-10-15,0,
718,96,1891,16.48,completed,2023-10-15,0,
719,69,1991,48.45,completed,2023-10-15,0,
720,427,719,2.79,completed,2023-10-15,0,
721,319,164,31.91,completed,2023-10-15,0,
722,232,665,17.05,completed,2023-10-15,0,
723,186,1695,31.43,completed,2023-10-15,0,
724,41,1925,51.67,completed,2023-10-15,0,
725,72,1371,36.52,completed,2023-10-15,0,
726,352,1490,46.32,completed,2023-10-15,0,
727,193,462,47.85,completed,2023-10-15,0,
728,92,825,121.86,completed,2023-10-15,0,
729,467,847,15.75,completed,2023-10-15,0,
730,440,1961,67.3,completed,2023-10-15,0,
731,412,1999,57.66,completed,2023-10-15,0,
732,312,1263,9.83,completed,2023-10-15,0,
733,430,1223,49.9,completed,2023-10-15,0,
734,236,1910,24.54,completed,2023-10-15,1,
735,171,1575,30.51,completed,2023-10-15,0,
736,193,813,17.36,completed,2023-10-15,0,
737,286,1924,11.47,completed,2023-10-15,0,
738,434,1529,36.3,completed,2023-10-15,0,
739,316,839,109.94,completed,2023-10-15,0,
740,364,1131,52.32,completed,2023-10-15,0,
741,182,205,13.32,completed,2023-10-15,0,
742,96,234,111.94,completed,2023-10-15,0,
743,122,237,117.13,completed,2023-10-15,0,
744,425,854,7.17,completed,2023-10-15,0,
745,136,1306,59.23,completed,2023-10-15,0,
746,408,859,24.31,completed,2023-10-15,0,
747,111,1687,119.02,completed,2023-10-15,0,
748,290,481,21.04,completed,2023-10-15,0,
749,357,1619,24.88,completed,2023-10-15,0,
750,190,107,39.44,completed,2023-10-15,0,
751,268,1958,28.32,completed,2023-10-15,0,
752,337,1236,61.15,completed,2023-10-15,0,
753,205,248,21.61,completed,2023-10-15,0,
754,285,1235,18.26,completed,2023-10-15,1,
755,153,855,33.88,completed,2023-10-15,0,
756,226,1832,53.29,failed,2023-10-15,0,insufficient_funds
757,327,144,11.69,completed,2023-10-15,0,
758,107,1907,27.53,completed,2023-10-15,0,
759,102,852,59.87,completed,2023-10-15,0,
760,378,1564,27.8,completed,2023-10-16,0,
761,461,1092,41.12,completed,2023-10-16,0,
762,294,873,22.93,completed,2023-10-16,0,
763,171,589,66.46,completed,2023-10-16,0,
764,1,1888,52.21,completed,2023-10-16,0,
765,442,233,82.69,completed,2023-10-16,0,
766,56,728,22.13,completed,2023-10-16,0,
767,220,630,57.34,failed,2023-10-16,0,processing_error
768,106,74,102.87,completed,2023-10-16,0,
769,79,639,16.6,completed,2023-10-16,0,
770,31,390,105.62,completed,2023-10-16,0,
771,441,1766,103.75,completed,2023-10-16,0,
772,136,1032,15.96,completed,2023-10-16,0,
773,37,1314,44.38,completed,2023-10-16,0,
774,204,390,107.87,completed,2023-10-16,0,
775,315,680,57.88,completed,2023-10-16,0,
776,474,1213,22.53,completed,2023-10-16,0,
777,42,1584,293.5,completed,2023-10-16,0,
778,244,461,81.65,completed,2023-10-16,0,
779,197,590,31.55,completed,2023-10-16,0,
780,277,1377,30.17,completed,2023-10-16,0,
781,223,842,23.46,completed,2023-10-16,0,
782,136,1267,17.0,completed,2023-10-16,0,
783,63,549,29.44,completed,2023-10-16,0,
784,139,1363,24.62,completed,2023-10-16,0,
785,202,43,15.24,failed,2023-10-16,0,insufficient_funds
786,289,1588,87.04,completed,2023-10-16,0,
787,392,1760,47.6,completed,2023-10-16,0,
788,100,1695,19.95,completed,2023-10-16,0,
789,11,303,78.12,failed,2023-10-16,0,insufficient_funds
790,48,1975,49.48,completed,2023-10-16,0,
791,426,1510,22.94,completed,2023-10-16,0,
792,411,1986,73.93,completed,2023-10-16,0,
793,469,321,32.91,failed,2023-10-16,0,processing_error
794,465,1738,12.24,completed,2023-10-16,0,
795,240,590,7.85,completed,2023-10-16,0,
796,284,266,36.8,completed,2023-10-16,0,
797,153,912,13.5,completed,2023-10-16,0,
798,380,423,15.96,completed,2023-10-16,0,
799,485,1360,16.3,completed,2023-10-16,0,
800,82,861,31.33,completed,2023-10-16,0,
801,328,155,77.45,failed,2023-10-16,0,merchant_limit_exceeded
802,49,1897,13.11,completed,2023-10-16,0,
803,473,1645,16.17,completed,2023-10-16,0,
804,108,1917,92.79,completed,2023-10-16,0,
805,202,1566,35.45,completed,2023-10-16,0,
806,261,1546,38.09,completed,2023-10-16,0,
807,171,1526,18.79,completed,2023-10-16,0,
808,295,260,13.4,completed,2023-10-16,0,
809,176,533,78.08,completed,2023-10-16,0,
810,371,917,63.34,completed,2023-10-16,0,
811,10,1087,18.8,completed,2023-10-16,0,
812,282,378,24.07,failed,2023-10-16,0,processing_error
813,72,550,66.39,completed,2023-10-16,0,
814,244,447,9.5,completed,2023-10-16,0,
815,495,971,23.68,completed,2023-10-16,0,
816,342,760,9.7,completed,2023-10-16,0,
817,289,650,49.99,completed,2023-10-16,0,
818,129,791,127.96,completed,2023-10-16,0,
819,306,1791,51.13,completed,2023-10-16,0,
820,331,1119,79.77,completed,2023-10-16,0,
821,116,684,40.83,completed,2023-10-16,0,
822,372,1167,29.8,completed,2023-10-16,0,
823,48,395,51.66,completed,2023-10-16,0,
824,43,1450,7.28,completed,2023-10-16,0,
825,387,482,38.58,completed,2023-10-16,1,
826,152,1778,8.45,completed,2023-10-16,0,
827,2,1148,35.99,completed,2023-10-16,0,
828,169,1099,17.53,completed,2023-10-17,0,
829,86,1530,236.96,completed,2023-10-17,0,
830,291,1789,60.85,completed,2023-10-17,0,
831,144,1492,21.94,completed,2023-10-17,0,
832,108,1131,8.83,completed,2023-10-17,0,
833,5,328,19.59,completed,2023-10-17,0,
834,204,1883,10.18,completed,2023-10-17,0,
835,412,688,23.59,completed,2023-10-17,0,
836,453,1649,48.21,completed,2023-10-17,0,
837,213,1740,31.26,completed,2023-10-17,0,
838,60,688,98.05,completed,2023-10-17,0,
839,281,1586,22.99,completed,2023-10-17,0,
840,81,1215,14.15,completed,2023-10-17,0,
841,121,1819,16.89,completed,2023-10-17,0,
842,269,530,126.34,completed,2023-10-17,0,
843,428,869,5.41,failed,2023-10-17,0,merchant_limit_exceeded
844,114,1813,33.28,failed,2023-10-17,0,processing_error
845,496,1471,43.6,completed,2023-10-17,0,
846,43,1675,10.43,completed,2023-10-17,0,
847,368,1024,17.38,completed,2023-10-17,0,
848,148,1664,68.37,completed,2023-10-17,0,
849,293,534,99.22,completed,2023-10-17,0,
850,119,1070,13.99,completed,2023-10-17,0,
851,30,1106,55.16,completed,2023-10-17,0,
852,448,147,19.65,completed,2023-10-17,0,
853,438,1084,16.73,completed,2023-10-17,0,
854,158,1064,17.1,completed,2023-10-17,0,
855,48,461,43.41,completed,2023-10-17,0,
856,46,373,11.26,completed,2023-10-17,0,
857,449,691,13.77,completed,2023-10-17,0,
858,62,857,106.31,completed,2023-10-17,0,
859,400,748,28.47,completed,2023-10-17,0,
860,460,1973,35.35,completed,2023-10-17,0,
861,163,1010,28.95,completed,2023-10-17,0,
862,161,373,81.98,completed,2023-10-17,0,
863,258,662,77.14,completed,2023-10-17,0,
864,137,1944,25.29,completed,2023-10-17,0,
865,129,1467,34.3,completed,2023-10-17,0,
866,452,1614,14.1,completed,2023-10-17,0,
867,87,1076,87.5,completed,2023-10-17,0,
868,152,323,32.12,completed,2023-10-17,0,
869,23,1399,49.85,failed,2023-10-17,0,card_blocked
870,166,302,10.04,completed,2023-10-17,0,
871,379,350,84.71,completed,2023-10-17,0,
872,492,1627,57.63,completed,2023-10-17,0,
873,336,211,50.68,completed,2023-10-17,1,
874,232,1043,41.55,completed,2023-10-17,0,
875,203,377,92.07,completed,2023-10-17,0,
876,95,361,49.17,completed,2023-10-17,0,
877,74,1589,50.67,completed,2023-10-17,0,
878,309,1927,43.95,completed,2023-10-17,0,
879,466,1314,60.77,completed,2023-10-18,0,
880,409,727,319.53,completed,2023-10-18,0,
881,37,53,53.66,completed,2023-10-18,0,
882,58,455,31.08,completed,2023-10-18,0,
883,25,1014,87.33,completed,2023-10-18,0,
884,225,1206,27.41,completed,2023-10-18,0,
885,347,954,9.3,completed,2023-10-18,0,
886,180,1287,94.61,completed,2023-10-18,0,
887,32,121,69.76,completed,2023-10-18,0,
888,42,1476,64.42,completed,2023-10-18,0,
889,81,1048,21.94,completed,2023-10-18,0,
890,181,58,70.93,completed,2023-10-18,0,
891,311,1022,39.89,completed,2023-10-18,0,
892,275,935,71.43,completed,2023-10-18,0,
893,118,107,16.77,completed,2023-10-18,0,
894,494,1445,40.37,completed,2023-10-18,1,
895,370,996,53.52,completed,2023-10-18,0,
896,68,1932,120.62,completed,2023-10-18,0,
897,213,925,45.72,completed,2023-10-18,0,
898,324,573,11.84,completed,2023-10-18,0,
899,148,33,33.27,completed,2023-10-18,0,
900,211,876,14.07,completed,2023-10-18,0,
901,163,1157,83.8,completed,2023-10-18,0,
902,287,207,92.17,completed,2023-10-18,0,
903,403,195,26.29,completed,2023-10-18,0,
904,88,1093,22.28,completed,2023-10-18,0,
905,430,1165,21.14,completed,2023-10-18,0,
906,15,1646,69.36,completed,2023-10-18,0,
907,192,1059,143.52,completed,2023-10-18,0,
908,459,134,72.84,completed,2023-10-18,0,
909,196,1572,6.48,completed,2023-10-18,0,
910,116,138,10.04,completed,2023-10-18,0,
911,111,1307,46.86,completed,2023-10-18,0,
912,332,805,57.86,completed,2023-10-18,0,
913,134,665,27.84,completed,2023-10-18,0,
914,265,1129,8.93,completed,2023-10-18,0,
915,325,398,27.42,completed,2023-10-18,0,
916,78,547,21.36,completed,2023-10-18,0,
917,450,1341,77.76,completed,2023-10-18,0,
918,53,1975,21.93,failed,2023-10-18,0,merchant_limit_exceeded
919,55,1860,29.28,completed,2023-10-18,0,
920,407,1494,18.09,completed,2023-10-18,0,
921,355,428,85.21,completed,2023-10-18,0,
922,295,590,11.63,completed,2023-10-18,0,
923,500,1347,58.99,completed,2023-10-18,0,
924,43,913,34.03,completed,2023-10-18,0,
925,347,485,14.68,completed,2023-10-18,0,
926,128,1367,58.55,failed,2023-10-18,0,insufficient_funds
927,464,167,92.55,completed,2023-10-18,0,
928,373,819,12.82,completed,2023-10-18,0,
929,84,105,29.25,completed,2023-10-19,0,
930,110,724,51.56,completed,2023-10-19,0,
931,212,1375,96.54,completed,2023-10-19,0,
932,379,420,19.83,completed,2023-10-19,0,
933,331,568,4.83,completed,2023-10-19,0,
934,411,588,14.76,completed,2023-10-19,0,
935,319,962,30.71,completed,2023-10-19,0,
936,418,66,38.34,completed,2023-10-19,0,
937,320,548,68.29,completed,2023-10-19,0,
938,134,1404,24.36,completed,2023-10-19,0,
939,68,1046,19.12,completed,2023-10-19,0,
940,415,1764,70.49,completed,2023-10-19,0,
941,75,498,30.68,completed,2023-10-19,0,
942,69,1744,195.34,completed,2023-10-19,0,
943,31,910,13.84,completed,2023-10-19,0,
944,421,1173,37.72,completed,2023-10-19,0,
945,108,915,61.88,failed,2023-10-19,0,insufficient_funds
946,54,485,34.84,completed,2023-10-19,0,
947,205,692,28.47,completed,2023-10-19,0,
948,425,34,35.22,completed,2023-10-19,0,
949,419,1308,28.25,completed,2023-10-19,0,
950,62,683,32.1,completed,2023-10-19,0,
951,482,112,44.2,completed,2023-10-19,0,
952,139,67,26.23,completed,2023-10-19,0,
953,261,654,26.44,completed,2023-10-19,0,
954,26,231,30.6,completed,2023-10-19,0,
955,494,224,151.44,completed,2023-10-19,0,
956,459,1065,31.6,completed,2023-10-19,0,
957,401,1610,18.54,completed,2023-10-19,0,
958,162,521,54.45,completed,2023-10-19,0,
959,89,1897,87.29,completed,2023-10-19,0,
960,484,416,14.13,completed,2023-10-19,0,
961,441,157,33.08,completed,2023-10-19,0,
962,228,1951,70.42,completed,2023-10-19,0,
963,209,1851,104.04,completed,2023-10-19,0,
964,301,1986,15.28,completed,2023-10-19,0,
965,60,649,12.86,completed,2023-10-19,1,
966,426,769,32.41,completed,2023-10-19,0,
967,398,1309,48.66,completed,2023-10-19,0,
968,205,1609,13.41,completed,2023-10-19,0,
969,486,1919,26.65,completed,2023-10-19,1,
970,304,993,15.23,completed,2023-10-19,0,
971,147,1622,74.59,completed,2023-10-19,0,
972,188,823,32.57,completed,2023-10-19,0,
973,287,14,90.96,completed,2023-10-19,0,
974,202,455,19.22,completed,2023-10-19,0,
975,219,1751,21.04,completed,2023-10-19,0,
976,412,940,16.31,completed,2023-10-19,0,
977,126,1295,25.54,completed,2023-10-19,0,
978,195,1641,6.84,completed,2023-10-19,0,
979,82,587,20.95,completed,2023-10-19,0,
980,311,462,123.41,completed,2023-10-19,0,
981,449,1858,37.85,completed,2023-10-19,0,
982,475,999,26.51,completed,2023-10-19,0,
983,58,465,6.34,completed,2023-10-19,0,
984,445,186,24.56,completed,2023-10-19,0,
985,349,234,18.57,completed,2023-10-19,0,
986,78,1115,41.26,completed,2023-10-19,0,
987,338,1751,6.7,completed,2023-10-19,0,
988,409,638,94.41,completed,2023-10-19,0,
989,12,852,74.57,completed,2023-10-19,0,
990,174,1364,20.43,completed,2023-10-19,0,
991,147,308,49.91,completed,2023-10-19,0,
992,429,1389,32.57,completed,2023-10-19,0,
993,448,428,11.09,completed,2023-10-19,0,
994,314,859,46.73,completed,2023-10-19,0,
995,381,1382,58.51,completed,2023-10-19,0,
996,418,1506,35.84,completed,2023-10-19,0,
997,79,1717,18.7,completed,2023-10-19,0,
998,298,230,49.81,completed,2023-10-19,0,
999,328,1296,29.29,completed,2023-10-20,1,
1000,11,1631,80.83,completed,2023-10-20,0,
1001,445,1025,53.33,completed,2023-10-20,1,
1002,211,175,56.07,completed,2023-10-20,0,
1003,396,1250,46.67,completed,2023-10-20,0,
1004,491,477,42.7,completed,2023-10-20,0,
1005,381,1726,40.28,completed,2023-10-20,0,
1006,411,285,13.06,completed,2023-10-20,0,
1007,66,1030,59.54,completed,2023-10-20,0,
1008,87,345,27.58,completed,2023-10-20,0,
1009,281,327,18.09,completed,2023-10-20,0,
1010,469,1323,32.03,completed,2023-10-20,0,
1011,298,724,46.0,completed,2023-10-20,0,
1012,492,604,12.33,completed,2023-10-20,0,
1013,13,1520,36.78,completed,2023-10-20,0,
1014,133,797,79.29,completed,2023-10-20,0,
1015,76,1593,5.8,completed,2023-10-20,0,
1016,165,270,36.59,completed,2023-10-20,0,
1017,258,1142,16.13,completed,2023-10-20,0,
1018,183,1927,63.67,completed,2023-10-20,0,
1019,212,231,23.21,completed,2023-10-20,0,
1020,436,1098,18.2,completed,2023-10-20,0,
1021,18,688,85.99,completed,2023-10-20,0,
1022,298,1395,11.97,completed,2023-10-20,0,
1023,212,130,11.85,completed,2023-10-20,0,
1024,427,206,43.19,completed,2023-10-20,0,
1025,449,1580,13.98,completed,2023-10-20,0,
1026,87,943,20.67,completed,2023-10-20,0,
1027,443,83,23.21,completed,2023-10-20,0,
1028,475,747,10.94,completed,2023-10-20,0,
1029,49,972,28.01,completed,2023-10-20,0,
